id_produto,titulo,link,preco_atual,preco_original,unidades_por_anuncio,preco_por_unidade,condicao,tipo_anuncio,tipo_logistica,frete_gratis,vendedor_id,vendedor_nome,vendedor_reputacao,vendedor_lider,id_loja_oficial,vendedor_cidade,vendedor_estado,vendedor_total_transacoes,rating_medio,total_reviews,descricao,query_origem,distribuicao_reviews_5_estrelas,distribuicao_reviews_4_estrelas,distribuicao_reviews_3_estrelas,distribuicao_reviews_2_estrelas,distribuicao_reviews_1_estrelas,atributos_marca,atributos_linha,atributos_modelo,atributos_modelo_alfanumerico,atributos_tipo_cartucho,atributos_cor_tinta,atributos_volume_ml,atributos_rendimento_paginas,distribuicao_reviews
MLB36779932,2 Cartuchos 664 Preto Black Impressora Hp Deskjet | Frete grátis,https://www.mercadolivre.com.br/2-cartuchos-664-preto-black-impressora-hp-deskjet/p/MLB36779932,128.92,152.78,2,64.46,Novo,gold_special,cross_docking,True,127270513.0,VIIT,5_green,platinum,,Ipatinga,BR-MG,42847.0,4.7,4976,"2x Cartucho de Tinta HP 664 Preto 2ml Cor: Preto Compatibilidade com impressoras: HP DESKJET INK ADVANTAGE: 1115, 2134, 2136, 2676, 3636, 3776, 3786, 3788, 3790, 3836, 4536, 4676, 5076, 5276 Média de rendimento baseada na metodologia de teste ISO / IEC 24711 ou da própria marca e impressão contínua. O rendimento pode variar significativamente dependendo do conteúdo das páginas impressas e outros fatores. O cartucho 664 Preto da HP proporciona textos nítidos e imagens com cores intensas graças à sua tinta pigmentada. É recarregável, permitindo economia ao longo do tempo. Com rendimento de até 100 páginas por cartucho, permite impressões de alta qualidade por um período prolongado. Produto comprado nas Americanas e que esta sendo revendido pois a compra foi errada e se trata de pessoa fisica.",cartucho hp 664,4325.0,355.0,105.0,39.0,148.0,HP,Advantage,664,F6V29AL,Original,Preto,2.0,100.0,
MLB36772792,Cartucho De Tinta Hp 662 Preto Advantage,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-662-preto-advantage/p/MLB36772792,71.87,,1,71.87,Novo,gold_special,fulfillment,False,167787623.0,MegaByteMagazine,5_green,platinum,,Lençóis Paulista,BR-SP,611243.0,4.7,1772,Cartucho HP 662 Preto CZ103AB Maximize o desempenho da sua impressora HP com tinta de alta qualidade. Imprima fotos e documentos com cores vivas e texto definido. Receba alertas quando a tinta estiver acabando para evitar interrupções inesperadas. Especificações: - Rendimento: 120 páginas - Tecnologia de impressão: Jato de Tinta - Volume: 2 ml Compatibilidade: - HP Deskjet Ink Advantage 2516 - HP Deskjet Ink Advantage 3516 - HP Deskjet Ink Advantage 1516 - HP Deskjet Ink Advantage 3546 - HP Deskjet Ink Advantage 2546 - HP Deskjet Ink Advantage 4646 - HP Deskjet Ink Advantage 2646,cartucho hp 664,1467.0,161.0,49.0,12.0,79.0,HP,Advantage,HP 662 Preto CZ103AB,CZ103AB,Original,Preto,2.0,,
MLB39028313,Kit 2 Cartuchos Hp 664: 1un Preto + 1un Color | Frete grátis,https://www.mercadolivre.com.br/kit-2-cartuchos-hp-664-1un-preto-1un-color/p/MLB39028313,134.9,,2,67.45,Novo,gold_special,drop_off,True,1629013117.0,offpriceecommerce,5_green,gold,,Rio de Janeiro,BR-RJ,1422.0,4.7,4976,"Neste anúncio tem: 01 Cartucho de Tinta HP 664 Colorido Advantage 01 Cartucho de Tinta HP 664 Preto Advantage CARACTERISTICAS: Os cartuchos de tinta HP oferecem qualidade excepcional e desempenho confiável para suas necessidades de impressão. Com tintas de alta qualidade, eles proporcionam impressões nítidas, cores vibrantes e texto claro. Além disso, a identificação inteligente dos cartuchos permite que a impressora reconheça automaticamente os níveis de tinta, fornecendo alertas precisos quando estiverem baixos. A instalação é fácil e rápida, e os cartuchos são compatíveis com as impressoras HP, garantindo resultados profissionais em todos os trabalhos de impressão. A preocupação da HP com a sustentabilidade também se reflete nos programas de reciclagem de cartuchos, ajudando a reduzir o impacto ambiental dos resíduos de impressão. Com os cartuchos de tinta HP, você tem qualidade, confiabilidade e facilidade de uso em uma solução de impressão completa. VERIFIQUE AS CARACTERÍSTICAS HOLOGRÁFICAS DAS ETIQUETAS: - Incline a caixa de frente para trás para ver o Hp ou “OK” se moverem em sentidos OPOSTOS. - Incline a caixa da esquerda para direita para ver o Hp ou o “OK” se moverem no MESMO sentido. VERIFIQUE POR CÓDIGO QR: - Basta fazer a leitura do código QR da etiqueta com seu smartphone para verificar o produto. COMPATIBILIDADE: HP DeskJet 1110, HP DeskJet 1115, HP DeskJet 2130, HP DeskJet 2135, HP DeskJet 3630, HP ENVY 4520, HP OfficeJet 3830 ESPECIFICAÇÕES DE IMPRESSÃO: Cor (Es) Dos Suprimentos De Impressão: Tricolor e Preto Dimensões Com Embalagem L X P X A: 114 x 36,3 x 102,9 mm (cada) Peso Com Embalagem: 0.05 kg (cada) Volume Do Cartucho De Impressão: 2 ml (cada) Rendimento: TRICOLOR: Aproximadamente 100 páginas PRETO: Aproximadamente 120 páginas",cartucho hp 664,4325.0,355.0,105.0,39.0,148.0,HP,Advantage,664,F6V29AL,Original,Preto e Tricolor,2.0,,
MLB36804595,Cartucho De Tinta Hp 664 Cor Preto/tricolor Do 4 Ml | Frete grátis,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-664-cor-pretotricolor-do-4-ml/p/MLB36804595,169.09,,1,169.09,Novo,gold_special,cross_docking,True,174280107.0,SMCORP,5_green,platinum,,São Paulo,BR-SP,13718.0,4.7,4976,"Especificações Cartucho de Tinta HP 664 F6V29AB F6V29A Preto Cor: Preto Quantidade de Tinta: 2 ml Rendimento: Aproximadamente 120 páginas Tipo: Pigmentada Modelo: 664 / F6V29AB / F6V29A + Cartucho de Tinta HP 664 F6V28AB F6V28A Colorido Cor: Colorido Quantidade de Tinta: 2 ml Rendimento: Aproximadamente 100 páginas Tipo: Corante Modelo: 664 / F6V28AB / F6V28A Impressoras Compatíveis HP Deskjet Ink Advantage 1115 HP Deskjet Ink Advantage 2136 HP Deskjet Ink Advantage 2676 HP Deskjet Ink Advantage 3635 HP Deskjet Ink Advantage 3636 HP Deskjet Ink Advantage 3776 HP Deskjet Ink Advantage 3786 HP Deskjet Ink Advantage 3788 HP Deskjet Ink Advantage 3790 HP Deskjet Ink Advantage 3836 HP Deskjet Ink Advantage 4536 HP Deskjet Ink Advantage 4676 HP Deskjet Ink Advantage 5076 HP Deskjet Ink Advantage 5276 Benefícios do Cartucho HP Impressões consistentes de alta qualidade. Resistência à água e durabilidade das impressões ao longo do tempo. Cores vivas e precisas com tecnologia avançada. Documentos e fotos com durabilidade de mais de 50 anos sem perder qualidade. Desempenho confiável do início ao fim, sem obstruções ou falhas. Contribuição para a sustentabilidade, fabricados com até 50% de material reciclado. Alertas de nível de tinta para reposição adequada.",cartucho hp 664,4325.0,355.0,105.0,39.0,148.0,HP,Advantage,664,F6V29AL,Original,Preto/Tricolor,4.0,,
MLB39126028,Kit 2 Cartuchos Hp 664 Preto | Frete grátis,https://www.mercadolivre.com.br/kit-2-cartuchos-hp-664-preto/p/MLB39126028,159.9,,1,159.9,Novo,gold_special,cross_docking,True,93135660.0,Mm Santos,5_green,platinum,1430.0,Santos,BR-SP,16719.0,4.9,89,"Descrição: Potencialize a performance da sua impressora com o Kit Cartucho HP 664, a escolha ideal para suprir todas as suas necessidades de impressão. Este kit inclui dois cartuchos Preto, garantindo resultados nítidos e duradouros em todos os seus documentos e projetos. Especificações Técnicas: - Modelo: Kit Cartucho HP 664 (2 Preto) Compatibilidade: Este kit é compatível com diversas impressoras HP DeskJet e HP Ink Advantage, incluindo modelos como HP DeskJet Ink Advantage 1115, 2136, 3636, 3836, 4536, 4676, 2135, 3635, 3835, 4535 e 4675. Rendimento médio dos cartuchos: - Cartucho Preto: Cada cartucho tem um rendimento médio de até 120 páginas (baseado em impressão de documentos A4 com 5% de cobertura). - Tecnologia de Impressão: Jato de tinta térmico HP - Qualidade de Impressão: Alta resolução e nitidez em todos os detalhes",cartucho hp 664,80.0,7.0,0.0,1.0,0.0,HP,Advantage,664,,Original,Preto,2.0,,
MLB36769417,Cartucho de tinta preto e tricolor HP 664 de 2 ml 2 unidades | Frete grátis,https://www.mercadolivre.com.br/cartucho-de-tinta-preto-e-tricolor-hp-664-de-2-ml-2-unidades/p/MLB36769417,139.9,,2,69.95,Novo,gold_special,drop_off,True,1629013117.0,offpriceecommerce,5_green,gold,,Rio de Janeiro,BR-RJ,1422.0,4.7,4976,"Kit Cartucho HP 664 Preto e Colorido F6V28AB e F6V29AB 2ml Cada Especificações de impressão -Conteúdo: 2ml + 2ml -Tecnologia de impressão: Jato de tinta - Tinta a base de corante Rendimento -1 Cartucho HP 664 Preto e 1 Cartucho HP 664 Colorido rende até 100 páginas. Rendimento considerando 5% de cobertura na folha A4. Para um bom rendimento do cartucho o ideal é não ultrapassarmos os 5% área de cobertura. Quando utilizado o recurso de negritar títulos, trechos ou incluímos imagens essa porcentagem de cobertura facilmente sobe para 10%. Isto faz com que seu cartucho dure menos páginas. Impressoras Compatíveis - HP Deskjet Ink Advantage 1115 - HP Deskjet Ink Advantage 2130 - HP Deskjet Ink Advantage 2135 - HP Deskjet Ink Advantage 2136 - HP Deskjet Ink Advantage 2540 - HP Deskjet Ink Advantage 2600 - HP Deskjet Ink Advantage 2675 - HP Deskjet Ink Advantage 2676 - HP Deskjet Ink Advantage 3635 - HP Deskjet Ink Advantage 3636 - HP Deskjet Ink Advantage 3700 - HP Deskjet Ink Advantage 3836 - HP Deskjet Ink Advantage 3775 - HP Deskjet Ink Advantage 3776 - HP Deskjet Ink Advantage 3786 - HP Deskjet Ink Advantage 3788 - HP Deskjet Ink Advantage 3790 - HP Deskjet Ink Advantage 4535 - HP Deskjet Ink Advantage 4536 - HP Deskjet Ink Advantage 4675 - HP Deskjet Ink Advantage 4676 - HP Deskjet Ink Advantage 5076 - HP Deskjet Ink Advantage 5276",cartucho hp 664,4325.0,355.0,105.0,39.0,148.0,HP,Advantage,664,F6V29AL,Original,Preto y Tri-Color,2.0,,
MLB39028582,3 Cartuchos Hp 664xl Preto 2 Color Genuíno | Parcelamento sem juros,https://www.mercadolivre.com.br/3-cartuchos-hp-664xl-preto-2-color-genuino/p/MLB39028582,619.5,,5,123.9,Novo,gold_pro,cross_docking,True,1301646661.0,Park Ecom,5_green,platinum,69342.0,Rio de Janeiro,BR-RJ,73437.0,4.6,113,"03x (três) Cartucho HP 664xl Black (f6v31ab) + 02x (dois) Cartucho HP 664xL Color (f6v30ab) O Cartucho HP 664xl (f6v31ab) + (f6v30ab) é uma excelente opção para quem busca impressões de alta qualidade em preto e branco. Com uma capacidade de tinta de 8,5 ml para a cor preta e 8 ml para a cor colorida, esse cartucho oferece excelente desempenho e durabilidade, sendo uma escolha econômica para uso doméstico ou empresarial. Cartucho HP 664XL preto (F6V31AB) Marca: HP Rendimento: até 480 páginas, 5% de cobertura estimado. Volume de tinta: 8,5ml Alto rendimento XL Cartucho HP 664XL Color (F6V30AB) Rendimento: até 330 páginas, 5% de cobertura estimado. Volume de tinta: 8ml Compatibilidade: 2136, 2676, 3776, 5076, 5276. Alto rendimento XL As impressoras compatíveis com o cartucho HP 664XL (f6v31ab) Preto incluem: HP DeskJet 1110, HP DeskJet 1115, HP DeskJet 2130, HP DeskJet 2135, 2136, 2676, HP DeskJet 3630, 3776, HP ENVY 4520, HP OfficeJet 3830, 5076, 5276. Desempenho ótimo desde o primeiro uso Impressões duradouras e resistentes à descoloração Otimização da impressão e minimização de desperdícios Contribuição para a economia circular e reciclagem Média aproximada com base na metodologia de teste ISO / IEC 24711 ou HP e impressão contínua. O desempenho real varia consideravelmente de acordo com o conteúdo das páginas impressas e outros fatores.",cartucho hp 664,94.0,6.0,0.0,2.0,8.0,HP,Advantage,664XL,,Original,Preto/Tricolor,8.5,,
MLB55040393,HP Advantage 664 | Frete grátis,https://www.mercadolivre.com.br/hp-advantage-664/p/MLB55040393,149.99,,2,75.0,Novo,gold_special,drop_off,True,1629013117.0,offpriceecommerce,5_green,gold,,Rio de Janeiro,BR-RJ,1422.0,4.7,4976,offpriceecommerce Seguir +25 Seguidores +50 Produtos,cartucho hp 664,4325.0,355.0,105.0,39.0,148.0,HP,Advantage,664,F6V29AL,Original,Cores,2.0,,
MLB22288344,"Cartucho Hp 664xl Preto 664xl Original Hp Deskjet 1115, 2136 | Parcelamento sem juros",https://www.mercadolivre.com.br/cartucho-hp-664xl-preto-664xl-original-hp-deskjet-1115-2136/p/MLB22288344,125.0,198.7,1,125.0,Novo,gold_pro,drop_off,True,2523139116.0,supryecomerce,5_green,silver,,Campinas,BR-SP,319.0,4.2,22,supryecomerce Seguir +5 Produtos,cartucho hp 664,16.0,1.0,1.0,1.0,3.0,HP,DeskJet,664XL,,Original,Preto,8.5,,
MLB2039342702,Kit 02 Cartucho 664xl Preto 664 Xl Original Hp E Lacrado | Parcelamento sem juros,https://www.mercadolivre.com.br/kit-cartucho-de-tinta-664xl-bk-e-color-novo-original/p/MLB2039342702,193.03,215.9,1,193.03,Novo,gold_pro,cross_docking,True,1301646661.0,Park Ecom,5_green,platinum,69342.0,Rio de Janeiro,BR-RJ,73437.0,4.3,166,"PARK ECOM, LOJA OFICIAL DO MERCADO LIVRE. APROVEITE AS MELHORES CONDIÇÕES DE COMPRA COM ENVIO RÁPIDO E FRETE GRÁTIS ACIMA DE 79,00! --- QUALIDADE GARANTIDA. --- PRODUTO NOVO. --- EMITIMOS NOTA FISCAL PARA PESSOA FÍSICA E JURÍDICA. --- GARANTIA CONTRA DEFEITOS DE FABRICAÇÃO. ANÚNCIO CONTENDO: 02 CARTUCHOS HP 664XL PRETO DESEMPENHO: 664XL PRETO - ATÉ 480 PÁGINAS (com base na cobertura de 5% da página) VOLUME DE TINTA EM CADA CARTUCHO PRETO: 8,5ml ***PREZADO CLIENTE, ANTES DE CONFIRMAR A COMPRA, VERIFICAR A COMPATIBILIDADE DO CARTUCHO PARA SUA IMPRESSORA. NÃO TROCAMOS CARTUCHOS VIOLADOS POR ERRO DE COMPRA.*** Compatibilidade: Impressora HP Deskjet Ink Advantage 1115 Impressora HP Deskjet Ink Advantage 2134 Impressora HP Deskjet Ink Advantage 2136 Impressora HP Deskjet Ink Advantage 2676 Impressora HP Deskjet Ink Advantage 3636 Impressora HP Deskjet Ink Advantage 3776 Impressora HP Deskjet Ink Advantage 3786 Impressora HP Deskjet Ink Advantage 3788 Impressora HP Deskjet Ink Advantage 3790 Impressora HP Deskjet Ink Advantage 3836 Impressora HP Deskjet Ink Advantage 4536 Impressora HP Deskjet Ink Advantage 4676 Impressora HP Deskjet Ink Advantage 5076 Impressora HP Deskjet Ink Advantage 5276 Aproveite ao máximo sua impressora HP e também sua tinta. Imprima todas as fotos e documentos de alta qualidade que precisar usando os cartuchos de tinta originais HP, que ajudam a garantir que sua impressora HP ofereça os resultados consistentes que você espera. Ajude a garantir as melhores impressões possíveis na escola, em casa e no trabalho com cartuchos HP desenvolvidos e testados com sua impressora HP e projetados para oferecer impressões consistentemente excepcionais. - Desenvolvido para oferecer desempenho ótimo desde o primeiro uso - Produza impressões duradouras e resistentes à descoloração de fotos e documentos que poderão ser apreciados por gerações. - Otimize a impressão e minimize desperdícios de papel, tinta e energia - Ao optar pelas tintas originais da HP, você contribui para a economia circular e colabora com o processo de reciclagem da HP, que permite que os produtos tenham uma nova chance de vida. Média aproximada com base na metodologia de teste ISO / IEC 24711 ou HP e impressão contínua. O desempenho real varia consideravelmente de acordo com o conteúdo das páginas impressas e outros fatores. Qualquer dúvida entre em contato conosco. Estamos à disposição! :)",cartucho hp 664,124.0,9.0,7.0,1.0,23.0,HP,Advantage,664XL,F6V28AB,Original,Preto,8.5,,
MLB47914809,3 Cartuchos Hp 664xl Preto 1 Color Genuíno | Parcelamento sem juros,https://www.mercadolivre.com.br/3-cartuchos-hp-664xl-preto-1-color-genuino/p/MLB47914809,495.5,,4,123.88,Novo,gold_pro,cross_docking,True,1301646661.0,Park Ecom,5_green,platinum,69342.0,Rio de Janeiro,BR-RJ,73437.0,4.6,113,"ANÚNCIO CONTENDO: 03 CARTUCHOS HP 664XL PRETO E 01 CARTUCHO HP COLOR 664XL DESEMPENHO: 664XL PRETO - ATÉ 480 PÁGINAS (com base na cobertura de 5% da página) 664XL COLOR - ATÉ 330 PÁGINAS (com base na cobertura de 5% da página) VOLUME DE TINTA EM CADA CARTUCHO PRETO: 8,5ml VOLUME DA TINTA EM CADA CARTUCHO COLOR: 8 ml Compatibilidade: Impressora HP Deskjet Ink Advantage 1115 Impressora HP Deskjet Ink Advantage 2134 Impressora HP Deskjet Ink Advantage 2135 Impressora HP Deskjet Ink Advantage 2136 Impressora HP Deskjet Ink Advantage 2675 Impressora HP Deskjet Ink Advantage 2676 Impressora HP Deskjet Ink Advantage 3630 Impressora HP Deskjet Ink Advantage 3635 Impressora HP Deskjet Ink Advantage 3636 Impressora HP Deskjet Ink Advantage 3775 Impressora HP Deskjet Ink Advantage 3776 Impressora HP Deskjet Ink Advantage 3785 Impressora HP Deskjet Ink Advantage 3786 Impressora HP Deskjet Ink Advantage 3787 Impressora HP Deskjet Ink Advantage 3788 Impressora HP Deskjet Ink Advantage 3789 Impressora HP Deskjet Ink Advantage 3790 Impressora HP Deskjet Ink Advantage 3835 Impressora HP Deskjet Ink Advantage 3836 Impressora HP Deskjet Ink Advantage 4535 Impressora HP Deskjet Ink Advantage 4536 Impressora HP Deskjet Ink Advantage 4675 Impressora HP Deskjet Ink Advantage 4676 Impressora HP Deskjet Ink Advantage 5076 Impressora HP Deskjet Ink Advantage 5276 Imprima todas as fotos e documentos de alta qualidade que precisar usando os cartuchos de tinta HP, que ajudam a garantir que sua impressora HP ofereça resultados consistentes. - Desenvolvido para oferecer desempenho ótimo desde o primeiro uso - Produza impressões duradouras e resistentes à descoloração de fotos e documentos - Otimize a impressão e minimize desperdícios de papel, tinta e energia - Ao optar pelas tintas da HP, você contribui para a economia circular e colabora com o processo de reciclagem da HP. Média aproximada com base na metodologia de teste ISO / IEC 24711 ou HP e impressão contínua. O desempenho real varia de acordo com o conteúdo das páginas impressas e outros fatores.",cartucho hp 664,94.0,6.0,0.0,2.0,8.0,HP,Advantage,664XL,,Original,Preto/Tricolor,8.5,,
MLB47973601,Cartucho Hp 664xl Color 664 Xl Hp E | Parcelamento sem juros,https://www.mercadolivre.com.br/cartucho-hp-664xl-color-664-xl-hp-e/p/MLB47973601,112.52,116.0,1,112.52,Novo,gold_pro,cross_docking,True,1301646661.0,Park Ecom,5_green,platinum,69342.0,Rio de Janeiro,BR-RJ,73437.0,4.0,13,"ANÚNCIO CONTENDO: 01 CARTUCHO HP COLOR 664XL DESEMPENHO: 664XL COLOR - ATÉ 330 PÁGINAS (com base na cobertura de 5% da página) VOLUME DA TINTA EM CADA CARTUCHO COLOR: 8 ml Compatibilidade: Impressora HP Deskjet Ink Advantage 1115 Impressora HP Deskjet Ink Advantage 2134 Impressora HP Deskjet Ink Advantage 2136 Impressora HP Deskjet Ink Advantage 2676 Impressora HP Deskjet Ink Advantage 3636 Impressora HP Deskjet Ink Advantage 3776 Impressora HP Deskjet Ink Advantage 3786 Impressora HP Deskjet Ink Advantage 3788 Impressora HP Deskjet Ink Advantage 3790 Impressora HP Deskjet Ink Advantage 3836 Impressora HP Deskjet Ink Advantage 4536 Impressora HP Deskjet Ink Advantage 4676 Impressora HP Deskjet Ink Advantage 5076 Impressora HP Deskjet Ink Advantage 5276 Desenvolvido para oferecer desempenho ótimo desde o primeiro uso Produza impressões duradouras e resistentes à descoloração de fotos e documentos que poderão ser apreciados por gerações. Otimize a impressão e minimize desperdícios de papel, tinta e energia Contribui para a economia circular e colabora com o processo de reciclagem da HP, que permite que os produtos tenham uma nova chance de vida. Média aproximada com base na metodologia de teste ISO / IEC 24711 ou HP e impressão contínua. O desempenho real varia consideravelmente de acordo com o conteúdo das páginas impressas e outros fatores.",cartucho hp 664,8.0,0.0,0.0,0.0,3.0,HP,Advantage,664XL,F6v30aB,Original,Colorido,8.0,,
MLB53274520,Kit Cartucho Hp 664 Preto F6v29ab + Resma A4 Chamex | Frete grátis,https://www.mercadolivre.com.br/kit-cartucho-hp-664-preto-f6v29ab-resma-a4-chamex/p/MLB53274520,112.9,,1,112.9,Novo,gold_special,cross_docking,True,93135660.0,Mm Santos,5_green,platinum,1430.0,Santos,BR-SP,16719.0,0.0,0,"Eficiência e Qualidade para Suas Impressões! Impressões nítidas, duráveis e com alto desempenho com o cartucho HP 664 Preto. Ideal para o dia a dia, entrega resultados de qualidade com tinta resistente à água e luz. Acompanha uma resma de papel sulfite A4 Chamex, com corte perfeito e brancura intensa. Um combo completo para quem busca praticidade e resultados profissionais! Compatibilidade com impressoras: HP DeskJet Ink Advantage 2136 HP DeskJet Ink Advantage 2676 HP DeskJet Ink Advantage 3776 HP DeskJet Ink Advantage 5076 HP DeskJet Ink Advantage 5276 Marca: HP Modelo: 664 Preto -F6V29AB Cor: Preto Rendimento: Até 100 páginas (modo econômico, 5% de cobertura) Tecnologia: Jato de tinta térmico Resma de Papel Sulfite Chamex A4 Marca: Chamex Gramatura: 75 g m² Formato: A4 (210 x 297 mm) Folhas por resma: 500 Cor do papel: Branco",cartucho hp 664,,,,,,HP,,664 Preto / A4 Chamex,F6V29AB / A4 Chamex,Original,Preto,2.0,,
MLB36751101,Cartucho de tinta HP 664xl Tricolor 8ml | Parcelamento sem juros,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-664xl-tricolor-8ml/p/MLB36751101,114.0,,1,114.0,Novo,gold_pro,cross_docking,True,1301646661.0,Park Ecom,5_green,platinum,69342.0,Rio de Janeiro,BR-RJ,73437.0,4.5,398,Park Ecom Seguir Loja oficial do Mercado Livre +1000 Seguidores +100 Produtos,cartucho hp 664,328.0,23.0,9.0,4.0,31.0,HP,Ink Advantage,664XL,,Original,Tricolor,8.0,,
MLB48686774,Kit 2 Cartuchos Hp 664xl (preto + Color) 2136 2676 | Parcelamento sem juros,https://www.mercadolivre.com.br/kit-2-cartuchos-hp-664xl-preto-color-2136-2676/p/MLB48686774,277.41,,1,277.41,Novo,gold_pro,drop_off,True,353464834.0,MVCARTUCHOS8,5_green,silver,,São Paulo,BR-SP,718.0,4.6,5,"ANÚNCIO CONTENDO: 01 CARTUCHO HP 664XL PRETO E 01 CARTUCHO HP COLOR 664XL DESEMPENHO: 664XL PRETO - ATÉ 480 PÁGINAS (com base na cobertura de 5% da página) 664XL COLOR - ATÉ 330 PÁGINAS (com base na cobertura de 5% da página) VOLUME DE TINTA EM CADA CARTUCHO PRETO: 8,5ml VOLUME DA TINTA EM CADA CARTUCHO COLOR: 8 ml Compatibilidade: Impressora HP Deskjet Ink Advantage 1115 Impressora HP Deskjet Ink Advantage 2134 Impressora HP Deskjet Ink Advantage 2136 Impressora HP Deskjet Ink Advantage 2676 Impressora HP Deskjet Ink Advantage 3636 Impressora HP Deskjet Ink Advantage 3776 Impressora HP Deskjet Ink Advantage 3786 Impressora HP Deskjet Ink Advantage 3788 Impressora HP Deskjet Ink Advantage 3790 Impressora HP Deskjet Ink Advantage 3836 Impressora HP Deskjet Ink Advantage 4536 Impressora HP Deskjet Ink Advantage 4676 Impressora HP Deskjet Ink Advantage 5076 Impressora HP Deskjet Ink Advantage 5276 Imprima todas as fotos e documentos com cartuchos de tinta HP, garantindo resultados consistentes. - Desenvolvido para desempenho ótimo desde o primeiro uso - Produza impressões duradouras e resistentes à descoloração - Otimize a impressão e minimize desperdícios - Ao optar pelas tintas HP, você contribui para a economia circular e reciclagem Média aproximada com base na metodologia de teste ISO / IEC 24711 ou HP e impressão contínua. O desempenho real pode variar de acordo com o conteúdo das páginas impressas e outros fatores.",cartucho hp 664,3.0,2.0,0.0,0.0,0.0,HP,,664XL Negro + 664XL Tricolor,F6V31AB e F6V30AB,Original,Preto/Tricolor,16.5,,
MLB39970611,Kit Cartucho Hp 664xl Preto + 664xl Colorido 664 | Frete grátis,https://www.mercadolivre.com.br/kit-cartucho-hp-664xl-preto-664xl-colorido-664/p/MLB39970611,409.99,,1,409.99,Novo,gold_special,xd_drop_off,True,33244359.0,NEXTGRU,5_green,silver,,Guarulhos,BR-SP,5515.0,0.0,0,- Marca: HP - Modelo: 1 Unidade do F6V31AB 664XL Preto 1 Unidade do F6V30AB 664XL Colorido Especificações: - Cor do cartucho de impressão: 1 Cartucho de alto rendimento Preto + 1 Cartucho de alto rendimento Colorido - Tecnologia de impressão: Jato de tinta - Smart Printing: oferece imagens nítidas e precisas Compatibilidade: - HP DeskJet Ink Advantage 1115 - HP DeskJet Ink Advantage 2136 All-in-One - HP DeskJet Ink Advantage 3636 All-in-One - HP DeskJet Ink Advantage 3836 All-in-One - HP DeskJet Ink Advantage 4536 All-in-One - HP DeskJet Ink Advantage 4676 All-in-One,cartucho hp 664,,,,,,HP,Advantage,664XL,F6V31AB F6V30AB,Original,"COLORIDO, PRETO",,,
MLB39019456,Kit Cartucho Hp 667 Preto E 667 Colorido 2376 2776 | Frete grátis,https://www.mercadolivre.com.br/kit-cartucho-hp-667-preto-e-667-colorido-2376-2776/p/MLB39019456,142.5,154.9,1,142.5,Novo,gold_special,fulfillment,True,1377207124.0,vanvan,5_green,platinum,,Nilópolis,BR-RJ,57541.0,4.8,324,"KIT CONTENDO: 01 CARTUCHO HP 667 PRETO E 01 HP 667 COLORIDO DESEMPENHO: CARTUCHO HP 667 PRETO: 120 PÁGINAS CARTUCHO HP 667 TRICOLOR: 100 PÁGINAS Compatibilidade: Cartucho compatível com as impressoras HP Deskjet Ink Advantage 1275; 2374; 2375; 2376; 2774; 2776; 2874; 6476. Imprima fotos e documentos de alta qualidade com cartuchos de tinta HP, que ajudam a garantir resultados consistentes. - Desenvolvido para oferecer desempenho ótimo desde o primeiro uso - Produza impressões duradouras e resistentes à descoloração - Otimize a impressão e minimize desperdícios de papel, tinta e energia - Contribua para a economia circular e colabore com o processo de reciclagem da HP Média aproximada com base na metodologia de teste ISO / IEC 24711 ou HP e impressão contínua. O desempenho real varia de acordo com o conteúdo das páginas impressas e outros fatores.",cartucho hp 664,283.0,19.0,9.0,3.0,8.0,HP,Advantage,667,667,Original,Preto/Tricolor,4.0,,
